"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000111206.13",1274.53444810824,3.33558314288444,0.173191856333183,19.2594687389199,1.1757866156714e-82,2.7316820261445e-80,"FOXM1"
"ENSG00000157554.19",993.785711353777,-2.14488592564473,0.111374079995121,-19.2583941051517,1.20044123391149e-82,2.77428287268702e-80,"ERG"
"ENSG00000085999.13",192.283588724071,3.12207438234613,0.162285392689305,19.2381725219307,1.77351759559711e-82,4.07723338338583e-80,"RAD54L"
"ENSG00000224215.1",14.8175150537905,-5.28319138638614,0.274726152532613,-19.2307551999767,2.04626605813741e-82,4.67976784441738e-80,"AL606469.1"
"ENSG00000148773.14",3346.88252830407,3.09951804272555,0.161205589535894,19.2271127300794,2.19514021964226e-82,4.99422834427417e-80,"MKI67"
"ENSG00000080986.13",523.184228602683,3.12279707980919,0.162833293424012,19.1778782713529,5.66451138380825e-82,1.28210667455165e-79,"NDC80"
"ENSG00000143590.14",182.713546115962,3.02118761655164,0.157603850339496,19.1695038544024,6.65403570848219e-82,1.49835234851001e-79,"EFNA3"
"ENSG00000173269.14",1378.28947999197,-2.14312851295522,0.112021110553505,-19.1314699735243,1.38123932343949e-81,3.09439891286877e-79,"MMRN2"
"ENSG00000144655.15",3187.20593873836,-2.39545118960328,0.125306610799917,-19.1167183783162,1.83282639363597e-81,4.08524908347997e-79,"CSRNP1"
"ENSG00000128059.8",870.30889823882,1.92721728014933,0.100850062702059,19.1097281301936,2.09557751469273e-81,4.64731356919988e-79,"PPAT"
"ENSG00000144481.17",334.254400866047,6.6516913084868,0.348600052181673,19.0811540814695,3.62172896697946e-81,7.99146326332e-79,"TRPM8"
"ENSG00000101057.16",2249.34029541971,3.79516573309353,0.198941538897261,19.0767888603368,3.93717323900492e-81,8.6440638462353e-79,"MYBL2"
"ENSG00000137825.11",621.698965553354,5.1687949977827,0.270985565436785,19.0740602343576,4.14811901119148e-81,9.06188585977203e-79,"ITPKA"
"ENSG00000170323.9",942.981794589126,-4.9137771005074,0.257771402581833,-19.0625377807278,5.17050088101595e-81,1.1239440281456e-78,"FABP4"
"ENSG00000185686.18",1069.40271478931,7.5278257621681,0.395164002264646,19.049877314297,6.58563529913354e-81,1.4245086009111e-78,"PRAME"
"ENSG00000169252.6",437.399825951401,-3.08771317128815,0.162094473341304,-19.0488491534607,6.71625223966453e-81,1.44564037178269e-78,"ADRB2"
"ENSG00000136114.17",270.022892541194,-2.23602163551232,0.117469178385285,-19.0349644583232,8.75518910346481e-81,1.87531879772263e-78,"THSD1"
"ENSG00000104967.8",262.627721563062,-2.42150480236756,0.127383694797303,-19.0095349818572,1.4220747018181e-80,3.03122816295305e-78,"NOVA2"
"ENSG00000122952.17",1360.24032198401,2.59495408183165,0.136524910858768,19.0071838575751,1.48725314528432e-80,3.15484471543163e-78,"ZWINT"
"ENSG00000120913.23",968.820100437478,-1.98774160838519,0.104705585529252,-18.9841028856084,2.30845213271122e-80,4.87327563208411e-78,"PDLIM2"
"ENSG00000171004.18",1959.36011329998,3.68488159482417,0.194374285623112,18.9576598726083,3.81755713205323e-80,8.02052314203146e-78,"HS6ST2"
"ENSG00000204305.14",13974.8567125758,-5.03641846574942,0.266026742314359,-18.9320006775784,6.21562815818902e-80,1.299658249648e-77,"AGER"
"ENSG00000091844.8",537.900980378916,3.77124770459193,0.199303710620343,18.9221148610516,7.49844485847499e-80,1.56045835893667e-77,"RGS17"
"ENSG00000072571.20",595.407165226202,3.01160880326746,0.159213486327247,18.9155383299465,8.49486277118256e-80,1.75947841642748e-77,"HMMR"
"ENSG00000175643.10",670.769240283104,2.26962582624843,0.120004885625941,18.9127785457246,8.9513620352695e-80,1.8453253848295e-77,"RMI2"
"ENSG00000049283.18",716.919164897914,3.06246440763488,0.162117141491849,18.8904416858895,1.36697250678195e-79,2.80484872770071e-77,"EPN3"
"ENSG00000166736.11",384.756647848145,5.96627073868509,0.31627926850829,18.86393239375,2.25785634106443e-79,4.61127776447159e-77,"HTR3A"
"ENSG00000109805.10",583.623850230403,3.20123245644443,0.169721954000619,18.8616285694705,2.35842454881404e-79,4.79437138603817e-77,"NCAPG"
"ENSG00000105974.13",12495.2259792918,-3.43460125808358,0.182162455042768,-18.8546056720481,2.69339585155119e-79,5.45009271159505e-77,"CAV1"
"ENSG00000121691.7",5588.22067342569,-1.91169292971764,0.101595469526304,-18.8167143538096,5.5097060888052e-79,1.10977612091484e-76,"CAT"
"ENSG00000121152.10",655.413840041567,2.95766148427466,0.157320650789703,18.8002113481484,7.52160827809528e-79,1.50809963237974e-76,"NCAPH"
"ENSG00000117394.24",7779.8881044711,3.4988856883615,0.186313572915824,18.7795533819873,1.11009868985907e-78,2.21565606689599e-76,"SLC2A1"
"ENSG00000136492.9",349.344467214563,2.70341427085857,0.144025121386263,18.7704356353795,1.31800269261697e-78,2.61871032727652e-76,"BRIP1"
"ENSG00000104760.17",1639.07102795967,7.34171285258231,0.391559740238457,18.7499175684182,1.93891320683439e-78,3.83503058162603e-76,"FGL1"
"ENSG00000255624.3",55.2300554757674,3.54054896876884,0.189123058769111,18.7208740796187,3.34614975038416e-78,6.58876392553222e-76,"C10orf88B"
"ENSG00000102683.8",42.3083902640744,-3.84034722957654,0.205162716988308,-18.7185434368926,3.49580301751777e-78,6.8527102901431e-76,"SGCG"
"ENSG00000161835.11",564.63023174093,-2.35206017388471,0.125728169528819,-18.7075035188958,4.30053740369061e-78,8.39273766204687e-76,"TAMALIN"
"ENSG00000133800.9",623.562994208137,-3.20833367040967,0.171644150821668,-18.6917739698745,5.7760109750854e-78,1.12223292883186e-75,"LYVE1"
"ENSG00000197465.14",37.5548926142226,-3.27469055403196,0.175331088797228,-18.67718142,7.59237201827218e-78,1.46863901023053e-75,"GYPE"
"ENSG00000135363.12",672.984783920375,-1.92357851285664,0.103095397992884,-18.6582383918767,1.08241096565691e-77,2.08459059219275e-75,"LMO2"
"ENSG00000130675.15",115.151377723706,4.31954893475483,0.231676828628885,18.6447171273834,1.39389686811119e-77,2.67275159295906e-75,"MNX1"
"ENSG00000230650.1",70.894413196345,4.16184473707174,0.223260282819415,18.6412230805874,1.48799428037194e-77,2.84077516744052e-75,"AC140479.2"
"ENSG00000070614.15",5498.88975112859,-1.60622147251963,0.0862875217117825,-18.614759592757,2.43952481550218e-77,4.63720929215154e-75,"NDST1"
"ENSG00000115507.10",262.835548428194,3.30704496973407,0.177827223779833,18.5969555135636,3.40081425931634e-77,6.43662733304227e-75,"OTX1"
"ENSG00000259153.2",233.631556687424,2.88397617387607,0.155104720912196,18.5937356188447,3.61127940213233e-77,6.8056342724305e-75,"AC004816.1"
"ENSG00000278259.4",1911.48739410228,1.64707011246724,0.088619262369278,18.5859153916658,4.17810187119575e-77,7.84019030616262e-75,"MYO19"
"ENSG00000127564.17",437.472836620112,2.96426613279984,0.159526557369452,18.5816467281671,4.52407592335415e-77,8.4532839912545e-75,"PKMYT1"
"ENSG00000169856.9",78.333618679215,6.68447241008629,0.360642534438503,18.5348975003561,1.07995326815179e-76,2.00935372900615e-74,"ONECUT1"
"ENSG00000263586.1",11.131470908618,-2.80819950996934,0.151517093682415,-18.533879192901,1.10058967241695e-76,2.03910938885352e-74,"HID1-AS1"
"ENSG00000263893.2",73.8503657823823,5.31103808336199,0.2865837336055,18.5322384370669,1.13467055572298e-76,2.09341950007547e-74,"AC080037.2"
"ENSG00000180198.16",2839.03361655212,1.73766622216239,0.0937671292156649,18.5317204088199,1.14564778838933e-76,2.10482821707847e-74,"RCC1"
"ENSG00000225938.1",12.7019494395297,-2.53867405941934,0.137044935874955,-18.5243916034645,1.31278656555734e-76,2.40185242056761e-74,"AL109741.1"
"ENSG00000110492.15",13523.2963182988,3.05114957396911,0.16476718162999,18.5179447981391,1.47979042103864e-76,2.69616586671396e-74,"MDK"
"ENSG00000167964.13",169.050562268118,3.64055865245021,0.196649845101323,18.512898652803,1.62515459962251e-76,2.94878258138117e-74,"RAB26"
"ENSG00000173457.11",4113.21764479497,2.06761486092919,0.11173383965082,18.5048224189798,1.88800113361981e-76,3.41161027889901e-74,"PPP1R14B"
"ENSG00000135476.12",657.984063066683,3.11662501724374,0.16852159502497,18.4939207155139,2.31122858453702e-76,4.1592642273369e-74,"ESPL1"
"ENSG00000171056.8",298.868246500065,-2.94666771946932,0.159354278262097,-18.4912997103397,2.42635317850027e-76,4.34861910481417e-74,"SOX7"
"ENSG00000166292.12",1120.34606512901,-4.35815718783548,0.235802222320306,-18.4822566341869,2.86925687097498e-76,5.12150687823217e-74,"TMEM100"
"ENSG00000268388.6",470.950600726515,-3.88803296172475,0.210815074638458,-18.4428602574679,5.95084059996117e-76,1.05790044835747e-73,"FENDRR"
"ENSG00000246430.7",70.2490893051181,-3.52230877935721,0.191001975841481,-18.4412164525486,6.13454687991189e-76,1.08616110281021e-73,"LINC00968"
"ENSG00000184661.14",264.945940376396,2.95976508802732,0.160728032625672,18.4147409737819,1.00066926813263e-75,1.76463403870296e-73,"CDCA2"
"ENSG00000138821.13",8152.65132866947,-2.50013670372276,0.135932573060338,-18.3924768540428,1.50924862191116e-75,2.65084427952476e-73,"SLC39A8"
"ENSG00000111961.18",1960.95438024701,-1.85034500949102,0.100722989369069,-18.3706323758024,2.25765994496593e-75,3.94955570452008e-73,"SASH1"
"ENSG00000145247.12",4966.52066957133,2.18373936842522,0.118930382801371,18.361492807707,2.67161046161126e-75,4.65517521306946e-73,"OCIAD2"
"ENSG00000146670.10",994.041892330003,2.95736063396362,0.161112402407712,18.3558843997603,2.96224722813038e-75,5.14119667143103e-73,"CDCA5"
"ENSG00000116014.10",80.4126833850475,6.2744651030547,0.341933520558542,18.3499561341792,3.30378998325248e-75,5.71139441592979e-73,"KISS1R"
"ENSG00000188833.10",221.540589705861,4.6741128302356,0.25500280291104,18.3296527601942,4.79959133992092e-75,8.2647080680756e-73,"ENTPD8"
"ENSG00000047648.23",283.581391430728,-2.3511719787948,0.128357102732035,-18.3174279315358,6.00862638136765e-75,1.03062025158536e-72,"ARHGAP6"
"ENSG00000164266.11",8905.63785097202,6.64368749457939,0.362856362924864,18.3094143396765,6.96144771914506e-75,1.18940532820101e-72,"SPINK1"
"ENSG00000149557.14",436.203416859072,-2.15567367259118,0.117764774655837,-18.3049106058331,7.56159849002786e-75,1.28693716936869e-72,"FEZ1"
"ENSG00000114812.13",1163.74789460534,-3.21773471483849,0.175846614308493,-18.2985309526262,8.50103372798997e-75,1.44123703087274e-72,"VIPR1"
"ENSG00000124602.10",675.021157369882,3.07343345248731,0.167971770170894,18.2973213258419,8.69186169848983e-75,1.46792171992573e-72,"UNC5CL"
"ENSG00000137745.12",1444.40417132328,6.13656271031012,0.335751327969076,18.2771062959886,1.25932710635847e-74,2.11866104368584e-72,"MMP13"
"ENSG00000158315.11",393.945057170368,2.68322536046513,0.14687354680644,18.2689491661917,1.46239684282012e-74,2.45091012855845e-72,"RHBDL2"
"ENSG00000164035.10",917.896295978422,-2.74883729059669,0.150528836768854,-18.2612006416929,1.6854386621082e-74,2.81397762939814e-72,"EMCN"
"ENSG00000141934.10",3801.98024617771,2.40884207272162,0.131995364110012,18.2494445086266,2.09023822075565e-74,3.47660455580988e-72,"PLPP2"
"ENSG00000145386.11",791.815517714662,2.94103128291961,0.161237769355915,18.2403372030507,2.46930331478654e-74,4.09158900197271e-72,"CCNA2"
"ENSG00000032444.17",3464.94877548647,-1.58003864647746,0.086703789838126,-18.2234092584344,3.36519923361356e-74,5.55510896045005e-72,"PNPLA6"
"ENSG00000127831.11",1143.50776766459,7.00797792710031,0.384694534119112,18.2169937588207,3.78380033349873e-74,6.22272182187001e-72,"VIL1"
"ENSG00000125810.10",5613.32720877634,-2.20887551328037,0.121585099588192,-18.1673208375189,9.36613649947827e-74,1.53457855855258e-71,"CD93"
"ENSG00000115306.16",21666.1658247665,-1.74632085718541,0.0962107160045468,-18.1510015693354,1.26080842605547e-73,2.05436536689909e-71,"SPTBN1"
"ENSG00000158125.10",1037.98874214537,4.07082458821142,0.224276775316938,18.1508967322127,1.2632171465788e-73,2.05436536689909e-71,"XDH"
"ENSG00000179066.8",60.8246561671737,5.64004303769129,0.310986471317336,18.1359755419588,1.65731844144981e-73,2.68534512044506e-71,"AC020907.1"
"ENSG00000131471.7",3597.22723837323,-2.66171364649212,0.146789754064834,-18.1328299338692,1.7549090724502e-73,2.8330168151209e-71,"AOC3"
"ENSG00000117758.14",3297.84537699208,-1.04391805136383,0.0575901722556396,-18.1266700632521,1.96291711067431e-73,3.15720477398202e-71,"STX12"
"ENSG00000182272.12",508.925900698872,4.7568794305927,0.262482215545648,18.1226732664691,2.11085169363966e-73,3.38275539663203e-71,"B4GALNT4"
"ENSG00000171509.16",99.8960544618314,-3.11110330647657,0.171694725031857,-18.1199702314636,2.21714946855584e-73,3.54018302415588e-71,"RXFP1"
"ENSG00000105538.10",671.371137233285,-2.32338384470637,0.128374337457646,-18.0985069969527,3.27423178385277e-73,5.20911295757156e-71,"RASIP1"
"ENSG00000079308.19",15227.2352208488,-2.17873121694402,0.120383425902789,-18.0982656092822,3.28861089867158e-73,5.21310124767758e-71,"TNS1"
"ENSG00000285108.1",126.205490247202,5.80059953524751,0.320596830405902,18.0931281444782,3.61002053029486e-73,5.70201444191537e-71,"AC103718.1"
"ENSG00000131153.9",531.01705502816,2.85126079641369,0.157708427673551,18.0793178809421,4.63783631458879e-73,7.29918969797827e-71,"GINS2"
"ENSG00000197587.11",101.856989851924,6.33451187243991,0.350526027455517,18.0714451318277,5.34939683988447e-73,8.38900054426168e-71,"DMBX1"
"ENSG00000286256.2",33.9294864936336,-3.62291208742353,0.200482744079096,-18.0709422352788,5.39838273951798e-73,8.43569345523966e-71,"AC084871.3"
"ENSG00000148488.17",259.561229354649,-3.54730713252877,0.197008850327387,-18.005826269398,1.75363213230364e-72,2.72091826605841e-70,"ST8SIA6"
"ENSG00000149554.13",693.364599166174,2.59992812354839,0.144392219909111,18.0060125482172,1.7477421191426e-72,2.72091826605841e-70,"CHEK1"
"ENSG00000125319.15",289.355649990501,2.72591951161302,0.151478137840926,17.9954648932616,2.11440344344923e-72,3.26913574654422e-70,"HROB"
"ENSG00000101115.13",196.092095648258,3.41966419832067,0.190112813047431,17.9875524616403,2.43894704151203e-72,3.75768998571205e-70,"SALL4"
"ENSG00000168078.10",421.726403592668,3.37437698941711,0.187737182093391,17.9739407601128,3.1176121279126e-72,4.78651568309938e-70,"PBK"
"ENSG00000163808.17",360.108673509391,2.67763616185834,0.14904355891083,17.9654604427442,3.6325147381297e-72,5.55762098088067e-70,"KIF15"
"ENSG00000177303.10",1835.09879399121,-1.73009591898171,0.0964877783646504,-17.930726028775,6.78873833570943e-72,1.03504687611459e-69,"CASKIN2"
"ENSG00000189057.11",528.957630211417,2.73218764174471,0.152442720359095,17.9227163836275,7.84044700451192e-72,1.19125961234643e-69,"FAM111B"
"ENSG00000111897.7",9707.34379149911,-1.17562618381393,0.0656501517591998,-17.9074404599405,1.03172027523572e-71,1.56216680295174e-69,"SERINC1"
"ENSG00000164736.6",166.770450099406,-2.71525866919379,0.15167384196042,-17.9019574772975,1.13849029600067e-71,1.71790752224705e-69,"SOX17"
"ENSG00000143512.13",432.700820871862,6.07271112312467,0.339389429730834,17.8930473112874,1.33598331147057e-71,2.00900778105043e-69,"HHIPL2"
"ENSG00000203499.12",1747.84646590303,2.23273285183948,0.12483688643986,17.8852013656644,1.53796569941215e-71,2.30484893724189e-69,"IQANK1"
"ENSG00000144843.11",844.922525729278,-1.6082523202446,0.0899318781027388,-17.8830060505055,1.59974430835948e-71,2.38927797891377e-69,"ADPRH"
"ENSG00000140534.14",229.401324718296,2.87323597614229,0.160924736785228,17.8545327060372,2.66501870566865e-71,3.96681258867492e-69,"TICRR"
"ENSG00000106327.13",148.697678519326,2.94899117901907,0.165260376579139,17.8445144568993,3.18862517121929e-71,4.73015308338645e-69,"TFR2"
"ENSG00000127329.16",2286.55345188221,-2.55591023963117,0.14327364239294,-17.8393610781624,3.49671219499975e-71,5.16971826540199e-69,"PTPRB"
"ENSG00000154040.21",390.982982808747,4.58538512318365,0.25718374415377,17.8292183212095,4.19241617726837e-71,6.17748303167296e-69,"CABYR"
"ENSG00000137203.15",566.917214654248,3.74166824082522,0.209910666358644,17.8250505595193,4.51682271669364e-71,6.63323362842868e-69,"TFAP2A"
"ENSG00000169258.7",418.965183169367,2.69579897508159,0.151439480250146,17.8011636769269,6.92155916171976e-71,1.01308554263705e-68,"GPRIN1"
"ENSG00000102384.13",238.379523488619,2.74194782913429,0.154047914774323,17.7993180443318,7.1534646287464e-71,1.04355027192111e-68,"CENPI"
"ENSG00000131097.7",132.621587527754,-2.75112467285172,0.154621273175552,-17.7926660177489,8.05544035966054e-71,1.16744115576668e-68,"HIGD1B"
"ENSG00000161888.11",377.968374999706,2.69354303600792,0.151385043685632,17.7926628049291,8.05590230465279e-71,1.16744115576668e-68,"SPC24"
"ENSG00000158055.16",156.5370567067,3.50657821231931,0.19740287073504,17.7635624003966,1.35363947631056e-70,1.95520754621042e-68,"GRHL3"
"ENSG00000137812.20",477.940172715862,2.63246306850799,0.148196382791656,17.763342255181,1.35896003658236e-70,1.95645689201087e-68,"KNL1"
"ENSG00000126785.13",625.474492055611,-1.87448094797127,0.10570921034379,-17.7324278733617,2.35635421063421e-70,3.38129128722053e-68,"RHOJ"
"ENSG00000167588.13",553.722561272821,-3.94691592509306,0.222594793678431,-17.7313937126262,2.40010191555142e-70,3.43284935217794e-68,"GPD1"
"ENSG00000131634.14",988.11212807137,-1.91970199150319,0.108280630572176,-17.7289509800516,2.50667752367557e-70,3.5736431839154e-68,"TMEM204"
"ENSG00000105173.14",402.528387128153,3.27593871066125,0.18485375303518,17.721786314167,2.84725734441573e-70,4.04605404509045e-68,"CCNE1"
"ENSG00000230798.5",50.7778595807282,7.03343680160142,0.397267997860571,17.7045139288314,3.870073687914e-70,5.48177211730013e-68,"FOXD3-AS1"
"ENSG00000236304.1",30.9106606953456,-3.06628189387231,0.173198577938211,-17.7038514425113,3.91587777003359e-70,5.52881649138826e-68,"AP001189.1"
"ENSG00000154920.15",132.76005435503,2.68820926732148,0.151894262471217,17.6978986802143,4.3524669415082e-70,6.12553921159055e-68,"EME1"
"ENSG00000227051.7",1090.05332263828,-2.63726851629603,0.149025828576251,-17.696721041525,4.44442258859868e-70,6.23497111390952e-68,"C14orf132"
"ENSG00000217801.10",241.950829029933,2.77406431463702,0.156965214162546,17.6731152149693,6.75608423378064e-70,9.44775983137923e-68,"AL390719.1"
"ENSG00000119969.15",685.160079879168,2.39482028619768,0.135512020979995,17.6723826335024,6.84440401651147e-70,9.5408819163498e-68,"HELLS"
"ENSG00000184445.12",1333.97714823497,2.13235538887485,0.120885450944048,17.6394708562721,1.22603638371126e-69,1.70364739268232e-67,"KNTC1"
"ENSG00000166803.14",276.78816488986,2.65029069071123,0.150299226716452,17.6334286517066,1.36436617525522e-69,1.88988387241188e-67,"PCLAF"
